name,url,price
Ivy,https://coinmarketcap.com/currencies/ivy/,0.00902438621351
Centrality,https://coinmarketcap.com/currencies/centrality/,0.0427280924737
0.148905262972
ToaCoin,https://coinmarketcap.com/currencies/toacoin/,0.00119422902537
DATx,https://coinmarketcap.com/currencies/datx/,0.00197594419716
USD Coin,https://coinmarketcap.com/currencies/usd-coin/,1.01157762052
NavCoin,https://coinmarketcap.com/currencies/nav-coin/,0.164037882075
66
Xaurum,https://coinmarketcap.com/currencies/xaurum/,0.0404515224159
Bitcoin Diamond,https://coinmarketcap.com/currencies/bitcoin-diamond/,1.06084317912
OST,https://coinmarketcap.com/currencies/ost/,0.0238048373298
aelf,https://coinmarketcap.com/currencies/aelf/,0.118980181446
HempCoin,https://coinmarketcap.com/currencies/hempcoin/,0.0112349101819
RevolutionVR,https://coinmarketcap.com/currencies/revolutionvr/,0.0184324740265
Aurora DAO,https://coinmarketcap.com/currencies/aurora-dao/,0.0179517769724
Gemini Dollar,https://coinmarketcap.com/currencies/gemini-dollar/,1.01938905027
Lisk,https://coinmarketcap.com/currencies/lisk/,1.41980555809
E-Dinar Coin,https://coinmarketcap.com/currencies/e-dinar-coin/,0.0115587187263
Aeron,https://coinmarketcap.com/currencies/aeron/,0.296982759867
Bytecoin,https://coinmarketcap.com/currencies/bytecoin-bcn/,0.000802192984368
Loom Network,https://coinmarketcap.com/currencies/loom-network/,0.0538657885898
DxChain Token,https://coinmarketcap.com/currencies/dxchain-token/,0.00017972020633
Loki,https://coinmarketcap.com/currencies/loki/,0.311776054799
Bittwatt,https://coinmarketcap.com/currencies/bittwatt/,0.01293849759
Hashgard,https://coinmarketcap.com/currencies/hashgard/,9.02468507011e-05
SmartMesh,https://coinmarketcap.com/currencies/smartmesh/,0.00697999528165

Morpheus Labs,https://coinmarketcap.com/currencies/morpheus-labs/,0.00626718985885
Yocoin,https://coinmarketcap.com/currencies/yocoin/,0.00835033349785
3
Hiveterminal ...,https://coinmarketcap.com/currencies/hiveterminal-token/,0.009227030596
SONM,https://coinmarketcap.com/currencies/sonm/,0.0273786003441
Myriad,https://coinmarketcap.com/currencies/myriad/,0.00165287698001

BitDegree,https://coinmarketcap.com/currencies/bitdegree/,0.0036007023643
CyberMiles,https://coinmarketcap.com/currencies/cybermiles/,0.0419276070044
Shift,https://coinmarketcap.com/currencies/shift/,0.299166699339
Zeitcoin,https://coinmarketcap.com/currencies/zeitcoin/,2.28778741763e-05
Mallcoin,https://coinmarketcap.com/currencies/mallcoin/,0.00473470137125
Nxt,https://coinmarketcap.com/currencies/nxt/,0.0320526050955
Nano,https://coinmarketcap.com/currencies/nano/,1.04531337524
7417711
AC3,https://coinmarketcap.com/currencies/ac3/,0.0185719074157
Zen Protocol,https://coinmarketcap.com/currencies/zen-protocol/,0.24482298151
Ruff,https://coinmarketcap.com/currencies/ruff/,0.0102944552613
Aeternity,https://coinmarketcap.com/currencies/aeternity/,0.595326762778
GoByte,https://coinmarketcap.com/currencies/gobyte/,0.420212379155
Zcoin,https://coinmarketcap.com/currencies/zcoin/,5.48971916184
Cryptaur,https://coinmarketcap.com/currencies/cryptaur/,0.0013174523847
Polis,https://coinmarketcap.com/currencies/polis/,0.627051796745
Business Cred...,https://coinmarketcap.com/currencies/business-credit-alliance-chain/,0.00833266194437
PinkCoin,https://coinmarketcap.com/currencies/pinkcoin/,0.00212111346492
Nebulas,https://coinmarketcap.com/currencies/nebulas-token/,0.690625194441
Breezecoin,https://coinmarketcap.com/currencies/breezecoin/,0.259761292366
