MOAC,MOAC,https://coinmarketcap.com/currencies/moac/,0.750667384218
Insight Chain,INB,https://coinmarketcap.com/currencies/insight-chain/,0.273767294041
Waltonchain,WTC,https://coinmarketcap.com/currencies/waltonchain/,1.09910799795
MonaCoin,MONA,https://coinmarketcap.com/currencies/monacoin/,0.654461788146
Metaverse ETP,ETP,https://coinmarketcap.com/currencies/metaverse/,0.775640633134
GXChain,GXS,https://coinmarketcap.com/currencies/gxchain/,0.68475067095
MobileGo,MGO,https://coinmarketcap.com/currencies/mobilego/,0.402052548449
HyperCash,HC,https://coinmarketcap.com/currencies/hypercash/,0.906971074586
QuarkChain,QKC,https://coinmarketcap.com/currencies/quarkchain/,0.0488858024517
Wanchain,WAN,https://coinmarketcap.com/currencies/wanchain/,0.367475726512
PIVX,PIVX,https://coinmarketcap.com/currencies/pivx/,0.672623920898
Mithril,MITH,https://coinmarketcap.com/currencies/mithril/,0.0945827048975
Ark,ARK,https://coinmarketcap.com/currencies/ark/,0.350368986741
Mixin,XIN,https://coinmarketcap.com/currencies/mixin/,83.489848562
Bancor,BNT,https://coinmarketcap.com/currencies/bancor/,0.649009718306
Ravencoin,RVN,https://coinmarketcap.com/currencies/ravencoin/,0.0155652312322
ReddCoin,RDD,https://coinmarketcap.com/currencies/reddcoin/,0.00121285115126
Theta Token,THETA,https://coinmarketcap.com/currencies/theta-token/,0.0486712143453
DigixDAO,DGD,https://coinmarketcap.com/currencies/digixdao/,16.9857923643
Crypto.com,MCO,https://coinmarketcap.com/currencies/crypto-com/,2.11128058821
Aion,AION,https://coinmarketcap.com/currencies/aion/,0.126289133179
Linkey,LKY,https://coinmarketcap.com/currencies/linkey/,0.651257589915
Dentacoin,DCN,https://coinmarketcap.com/currencies/dentacoin/,0.000100115259902
Polymath,POLY,https://coinmarketcap.com/currencies/polymath-network/,0.113480554518
Horizen,ZEN,https://coinmarketcap.com/currencies/zencash/,6.20821502703
CyberMiles,CMT,https://coinmarketcap.com/currencies/cybermiles/,0.042395940699
SIRIN LABS Token,SRN,https://coinmarketcap.com/currencies/sirin-labs-token/,0.0654519897713
Loopring,LRC,https://coinmarketcap.com/currencies/loopring/,0.0405037064986
BOScoin,BOS,https://coinmarketcap.com/currencies/boscoin/,0.0688813933032
